"","noDA.24","noDA.26","noDA.34","noDA.60","DA.26","DA.34"
"WBGene00012727",45.72626054,101.0065168,0,0.245004171,271.3174372,478.8854735
"WBGene00012728",4474.702951,1192.443429,4188.757553,761.1968836,989.9093118,3228.843151
"WBGene00012732",289.7456467,528.9060827,465.9378914,834.4059404,348.3720685,544.6518882
"WBGene00012738",6075.091077,3974.890828,2772.216453,2929.592718,5220.970565,9349.440435
"WBGene00012739",3947.392041,2901.324108,3714.187627,12555.14544,3169.691934,4296.696892
"WBGene00012747",326.2949509,1274.399174,77.89476032,57.79274719,1095.995772,678.6421301
"WBGene00012750",177.3436326,118.543265,17.86167566,384.4619573,80.08400747,36.06456905
"WBGene00012755",247.1514157,1166.972995,217.8195562,284.372996,1018.036062,1326.886401
"WBGene00012756",1032.091508,804.6182503,1375.590133,1930.064977,1103.962438,1236.607265
"WBGene00012758",298.6733023,610.2512762,184.2970497,94.15073693,822.2638535,330.2062281
"WBGene00012759",1334.195507,1588.444057,2160.698684,1302.002808,1551.750841,1405.679497
"WBGene00012762",1455.679858,1793.469323,1019.097166,1508.211685,1797.631314,1345.927035
"WBGene00012763",307.6083626,146.397697,186.7790266,265.3553241,147.6202089,86.67545955
"WBGene00012766",706.3406851,1592.977359,1230.993113,882.4189698,1189.324735,1962.061186
"WBGene00012768",18280.73786,23484.90116,11923.02598,25186.85581,24495.26028,34341.40196
"WBGene00012778",168.5898569,62.92967768,410.1790376,222.0617902,17.56558951,86.31715209
"WBGene00012781",22.51742769,94.81802489,65.36881748,31.12024871,87.3097535,150.1053412
"WBGene00012782",5190.441375,6571.12027,7666.970411,3978.856921,5580.840309,4458.841604
"WBGene00012783",371.7266584,6082.523338,764.5031526,4531.464175,1189.605403,266.948366
"WBGene00012786",122.6406242,160.7863666,44.09092082,20.0463748,101.5438045,83.77332936
"WBGene00012791",14.38320133,126.8263544,6.359017293,2.597673414,308.0042554,127.7630666
"WBGene00012796",759.0682122,2859.070511,362.7853435,246.9674272,2649.140561,593.2786205
"WBGene00012803",5424.648896,7826.218258,2817.810865,2325.484637,6305.031312,5137.018014
"WBGene00012804",721.2455264,1485.298827,1049.513007,1068.831042,1538.81298,1566.319638
"WBGene00012806",383.5858602,545.6840455,529.0038168,813.7376556,508.3247565,733.0429843
"WBGene00012808",29.23867545,107.6397123,219.42012,357.7485605,82.29197006,69.41329574
"WBGene00012810",68.4438967,514.0074585,1056.411086,1457.338675,278.5848391,271.3693353
"WBGene00012812",2312.429818,5509.36429,18960.24361,3785.510416,3672.660374,2677.907415
"WBGene00012813",1973.425464,2668.239838,3801.090062,3452.617156,2695.305916,2910.409528
"WBGene00012816",49.432587,208.1768437,2290.582681,2244.26752,124.3008484,61.45959116
"WBGene00012819",24.334663,25.81454178,21.3931517,225.5483998,64.33597319,54.91731356
"WBGene00012821",97.02901479,130.0961885,483.1602653,193.2502435,159.9950487,128.9525352
"WBGene00012822",44.9668393,63.65846149,390.1789412,126.5038716,28.25207025,47.6227505
"WBGene00012824",77.50374473,38.83210195,114.9103246,193.980537,19.29630923,96.02672342
"WBGene00012825",293.3801173,483.0808145,1011.101777,2290.643786,532.0317054,387.0438933
"WBGene00012829",1461.777992,2562.925869,1933.242547,1700.208594,2275.935149,2544.884684
"WBGene00012830",1323.707321,1263.799159,718.2668284,886.5117594,1274.259903,3451.964663
"WBGene00012834",1743.68753,3607.900532,656.5935568,404.1204152,2866.771783,3424.737701
"WBGene00012835",493.7436187,560.1009435,863.1297654,1262.145702,664.7256459,844.3041076
"WBGene00012840",4935.597003,2556.735533,2349.23275,91.64571696,4211.692279,7045.467028
"WBGene00012850",256.3662198,357.009699,1018.25397,1392.888345,537.6132148,266.2460193
"WBGene00012853",2314.89732,1648.846798,4653.33523,1352.271211,1339.878323,1551.407475
"WBGene00012854",720.8031469,692.4223033,2611.235234,1001.847531,730.8368137,317.0574659
"WBGene00012857",468.8574224,268.7137056,120.7705057,53.37638008,264.8266216,352.341213
"WBGene00012860",1294.370462,3159.247318,2025.875295,1848.586972,2376.048282,2256.935731
"WBGene00012861",810.9299043,1265.304389,657.5926347,376.1521875,652.2233718,349.7827216
"WBGene00012862",19.50250639,29.02966861,10.42774781,0,24.70414767,84.68336622
"WBGene00012863",23.17482481,99.10779212,7.958376206,5.294292302,234.1064346,339.3712041
"WBGene00012866",322.3771716,1286.490328,1511.035399,800.7964789,655.9019,601.783654
"WBGene00012869",738.869911,242.7385884,830.3229954,505.5552879,87.1360825,124.3666803
"WBGene00012875",3051.439876,2853.691965,1425.063995,653.0557408,2657.270328,2241.937958
"WBGene00012883",48.92630617,9.347162122,108.8844671,62.87656446,7.614743936,2.823254481
"WBGene00012885",1091.940425,1330.700952,1451.219416,2916.464738,1107.370946,1578.594034
"WBGene00012886",111.899573,14.03044816,127.8338594,442.3410658,2.293036257,41.69680979
"WBGene00012887",2692.33952,1362.846924,2218.871869,2036.731453,2268.703413,2071.311216
"WBGene00012891",1237.079278,480.23625,139.5145985,101.9971624,701.7111029,666.3249296
"WBGene00012892",19.63853855,131.3525876,2.072783607,0.735012512,317.6945945,55.71993828
"WBGene00012895",861.2159822,716.1934324,676.7469249,2100.521891,788.4694633,1219.087072
"WBGene00012897",490.6003447,1004.086759,1286.703152,1417.43131,857.3547862,1414.112789
"WBGene00012903",1653.428855,3980.384109,2118.535462,1973.130887,3187.226086,3881.444184
"WBGene00012906",229.8553172,266.9173265,250.2417408,452.3359776,234.1953843,170.0833474
"WBGene00012907",2443.472618,3356.28582,8350.549021,4278.209469,5506.105923,4920.999972
"WBGene00012908",670.0371167,1319.670371,1045.969126,882.6340868,1116.593908,1931.85795
"WBGene00012909",1379.230088,2345.389523,711.715117,531.4770438,2117.624583,4980.156698
"WBGene00012910",80.89275446,115.2187236,375.8983596,230.4359763,80.81788078,106.345097
"WBGene00012911",1556.328535,971.760777,199.7789966,739.5956183,668.4497061,760.2874175
"WBGene00012917",208.6905316,1382.146432,206.2274559,34.94923502,4331.631192,1483.528087
"WBGene00012920",134.5530329,236.5324358,264.8662803,295.252125,239.1277417,419.174615
"WBGene00012928",736.9621709,741.1045007,1104.567926,1960.747127,799.9335875,1256.018473
"WBGene00012929",4286.739491,2842.839501,4579.997841,4159.025836,4791.533928,4245.762564
"WBGene00012930",1708.029564,2104.664322,3020.303152,1452.462187,2723.72179,2072.886728
"WBGene00012932",3019.565032,3223.29393,2279.195076,2254.369243,2742.788325,4111.80679
"WBGene00012933",168.8770054,261.7064252,265.851548,417.686725,226.753959,432.6816847
"WBGene00012938",126.4489748,81.44224331,454.2569515,248.1421888,120.7529258,384.3498538
"WBGene00012939",382.3091887,4107.265194,251.4056918,51.27186103,3309.3306,1081.866531
"WBGene00012940",9.346996486,17.87201322,1495.514431,50.33895757,7.83112795,40.34245567
"WBGene00012943",1319.434378,1552.292445,1045.545721,975.7655586,1081.594392,871.6333492
"WBGene00012944",367.5137762,290.7802095,417.4578864,203.9346276,302.901046,550.3772729
"WBGene00012947",19.94077114,15.56213303,177.0678189,9.165672801,20.59426093,13.11309163
"WBGene00012948",401.796336,698.721983,849.1829458,484.0671252,814.1291541,656.4211353
"WBGene00012953",540.5430523,307.29875,277.2131383,211.7292208,406.9496899,408.2617074
"WBGene00012959",7.915093986,33.24356928,462.1366837,191.1551625,12.89268149,25.40215622
"WBGene00012961",111.1590757,89.67417184,541.0167117,466.6593221,66.1524713,60.62843
"WBGene00012964",3528.079924,2465.778578,3590.409893,4401.030568,3200.192841,8526.303002
"WBGene00012966",748.9990924,958.1732356,916.4450604,1375.164983,1039.104747,1828.272301
"WBGene00012969",13.42357162,3.670398038,59.70092887,93.94969995,10.12416421,12.83365988
"WBGene00012970",622.5350335,437.3878935,974.9794277,617.2128505,378.8712906,262.41245
"WBGene00012973",2531.562733,1143.736526,2258.206746,2822.704987,1662.321033,1229.736819
"WBGene00012975",161.7476612,179.5759673,56.1566467,96.94315527,157.1802947,240.2707314
"WBGene00012977",2321.188258,1506.283597,1189.871604,1360.505477,1500.47523,2155.327106
"WBGene00012980",575.1689824,721.4819734,324.7334879,715.5239393,778.3357851,577.0121029
"WBGene00012984",772.8653224,606.3461855,404.8038823,495.9781802,740.0138919,1311.330165
"WBGene00012987",713.8855304,386.0446873,1815.605122,909.3223154,264.9148666,268.3312566
"WBGene00012990",911.3742572,1479.816186,839.3294651,1041.921481,1113.901303,1238.083701
"WBGene00012992",1286.730997,1426.394222,763.0860914,755.6748132,1318.858694,2263.15417
"WBGene00012996",1325.13182,1960.410657,1118.590377,1667.3122,1851.108546,3109.055592
"WBGene00012998",1104.672316,747.4676822,1334.233898,1717.977804,943.874211,1221.216316
"WBGene00013001",1721.744399,1327.91639,1577.633603,2619.456763,1618.728602,2293.43508
"WBGene00013004",2201.497829,1603.646219,1698.750477,2949.986265,1677.747801,2845.066429
"WBGene00013007",1853.849953,4492.321316,4.31184592,6.519313156,11784.78208,2304.871981
"WBGene00013008",265.9891204,722.9677933,1480.204787,2942.805794,356.8113973,171.5522477
"WBGene00013013",36.54546449,51.5320338,968.7516847,220.758273,43.00537235,47.80903834
"WBGene00013014",669.3418717,819.8980524,899.8753968,1361.202814,780.9376788,1032.501782
"WBGene00013016",571.149179,558.3574984,836.1821726,942.1780422,516.5830146,427.4010177
"WBGene00013018",1539.292981,3255.072887,983.0040434,920.7401389,2741.849696,3259.039653
"WBGene00013019",399.0117915,514.3586109,651.4501165,1023.877534,552.9313001,776.3593118
"WBGene00013020",1704.047609,1436.951918,2665.501797,2155.070118,1605.183597,1789.120516
"WBGene00013023",266.793794,224.536582,707.7724395,714.1482178,237.5657598,352.1402565
"WBGene00013025",23872.92811,16474.58443,12739.468,7528.886483,16611.22826,22791.82754
"WBGene00013029",844.4980203,1166.145388,511.0400938,638.3366144,1066.885212,1533.055719
"WBGene00013034",2459.865858,2494.873474,2406.979318,1628.642285,3321.981526,1729.532539
"WBGene00013035",1558.247519,2509.472154,315.2647931,2116.27797,2107.060251,1671.698827
"WBGene00013037",2586.19142,2531.900402,144.2234341,112.2449434,2761.026324,1212.287967
"WBGene00013038",2306.822881,1679.634026,2607.633147,3381.682427,2131.846654,2548.76346
"WBGene00013039",1526.885811,2366.753698,2956.626951,2565.816503,1835.528896,1739.72803
"WBGene00013042",526.1181634,261.8899332,266.7203559,111.9857822,263.7863574,265.0712194
"WBGene00013046",108.6125875,232.2885336,416.6783197,204.7120343,127.1985618,264.2253896
"WBGene00013050",0,2.525162921,1316.744804,83.61713059,0,0
"WBGene00013055",12.32790975,5.87263686,33.30500337,81.36655284,14.40736958,406.9140868
"WBGene00013058",55.40949765,1405.063571,188.697936,77.78414371,1038.443615,1594.178005
"WBGene00013059",4.563932056,74.04321735,26.06296645,16.37288525,78.22268212,92.15708298
"WBGene00013060",23.22391699,137.2905233,1445.003675,3265.42484,98.47136289,137.7231327
"WBGene00013073",5511.632379,7611.978081,1091.300433,163.4084209,7026.598574,5613.342994
"WBGene00013074",776.1372239,1184.267981,1139.844268,101.6500667,1307.43834,670.9603227
"WBGene00013077",1895.38198,6762.012742,7450.373461,6676.444615,4607.497626,4732.105082
"WBGene00013078",516.7409987,2543.859209,5387.107409,3647.555996,1501.648214,1379.554393
"WBGene00013079",1784.842729,3635.714347,2827.846442,1070.271257,2269.4394,513.8184478
"WBGene00013080",2017.980917,953.2393453,2387.372843,2792.569397,1302.885467,731.4314017
"WBGene00013083",1113.441726,1256.221897,586.1865594,633.0658402,1323.015523,1619.788252
"WBGene00013090",0.404256709,60.02158756,3.659336401,2.205037536,262.8410333,50.18084145
"WBGene00013091",62.7541345,210.9031752,780.3694837,591.6963146,139.8317939,144.6669229
"WBGene00013094",5372.000629,9186.92834,6155.429997,7149.370458,7510.032323,15632.63028
"WBGene00013095",586.5109339,683.8851113,862.054453,1153.990479,613.6325152,806.6770939
"WBGene00013101",48.13287689,764.9003356,54.45483886,28.62466679,485.4388688,63.92453819
"WBGene00013103",494.7827837,2061.189551,183.7850059,767.15548,1664.420237,3344.157074
"WBGene00013104",325.8416021,1183.136884,360.7767913,524.6939274,469.8228496,349.5104239
"WBGene00013107",2.829796964,13.55576699,18.7701067,40.92513457,9.129079645,168.6857881
"WBGene00013109",1208.430258,1116.06208,1539.51832,3778.303204,1356.196426,1797.861776
"WBGene00013111",462.1852668,597.6466448,1543.370351,1626.554838,486.2165123,406.133265
"WBGene00013118",340.7384888,626.305751,227.2622371,264.1632593,590.3576296,458.6431049
"WBGene00013119",297.5587166,327.8053408,764.6058024,248.4908575,260.1530088,349.7327828
"WBGene00013124",295.9907819,171.3952235,897.266162,380.8088397,293.3801495,138.4183453
"WBGene00013127",494.7751042,233.8766991,653.4620824,247.8846005,146.2827155,330.9153084
"WBGene00013129",1387.802579,776.5996964,1049.101404,1874.489929,977.8814618,1060.885745
"WBGene00013130",88.83417695,1197.500776,315.6097551,28.57755357,714.2931651,1524.765911
"WBGene00013132",372.7427849,560.0533052,557.0513297,998.8320532,447.3637397,610.9839001
"WBGene00013135",230.3465139,231.0850686,71.95834487,45.92573647,330.0711962,130.6437944
"WBGene00013139",758.9129812,1374.622224,450.468349,416.2559482,1064.759504,873.5616361
"WBGene00013143",2328.040873,1036.414442,1512.26338,1509.295444,1798.491917,1667.585826
"WBGene00013144",3893.398812,3540.381023,4726.167604,20145.82842,4086.158392,4079.576592
"WBGene00013146",192.4031549,533.7217398,202.5305044,820.7438311,97.13105058,79.86801839
"WBGene00013150",516.4198422,1025.403272,441.4480692,577.3242839,948.2442519,1751.406691
"WBGene00013151",1154.361883,526.4938569,1017.883597,1203.200215,869.2859346,1209.9443
"WBGene00013158",6.585215601,3.670398038,7.548982092,13.91969752,5.105323668,131.3172042
"WBGene00013161",1189.332283,1668.335205,1051.480731,1400.310982,1305.78917,2286.355742
"WBGene00013164",994.0461243,1490.264467,1926.584973,1727.207893,1209.348223,1272.80105
"WBGene00013168",2963.644863,4114.777133,2581.584392,2818.199189,4260.043321,5070.536511
"WBGene00013169",510.9302884,46.93168338,96.47337768,51.16819652,22.49829929,36.98174001
"WBGene00013171",83.5146634,441.6052927,13.97202997,1.225020854,1029.351962,1094.448094
"WBGene00013173",356.9690937,1936.327052,67.95344413,6.077991046,4117.522874,5121.186277
"WBGene00013176",2077.36524,2272.918536,1057.673269,1227.348894,2034.98809,2102.516432
"WBGene00013180",844.6527014,211.1096396,134.5254342,88.02248663,368.4537733,144.8242738
"WBGene00013181",990.8008263,1318.470406,2925.246078,6532.937698,1891.997372,1595.833995
"WBGene00013188",238.3825559,320.0745724,366.1127249,645.9694189,296.1084204,343.6130197
"WBGene00013193",287.4901466,301.7314006,450.532982,672.0074233,296.2365594,546.8445377
"WBGene00013197",619.765848,930.6152483,1034.093083,407.5221594,693.0193721,657.9982488
"WBGene00013200",2097.128017,2378.467197,2520.589242,6542.384631,2489.368944,4672.033914
"WBGene00013203",629.3130529,1259.701718,1034.107897,889.0654656,735.3339365,1079.730154
"WBGene00013207",252.5806329,339.7958988,307.0386934,120.8153704,443.3399837,187.5171303
"WBGene00013208",107.8229979,185.4856748,322.3155416,462.9277082,135.1610001,332.8717311
"WBGene00013209",1097.660355,2239.11917,1537.906556,2203.912232,2018.514992,2729.886127
"WBGene00013210",2220.667934,1872.27524,1778.770249,3288.904111,1946.56216,4068.12342
"WBGene00013211",394.2588953,733.4601905,324.0419576,801.1435745,578.2425915,1091.983147
"WBGene00013212",594.5999079,676.9484017,1345.737158,1815.97483,645.5144103,999.0460436
"WBGene00013213",1526.356766,1686.91307,950.5050224,1232.537949,1680.25264,2507.172461
"WBGene00013214",651.3392839,911.2133239,1436.211496,1961.051906,788.3836849,1913.901775
"WBGene00013215",37.96228285,60.7027331,129.8932345,184.5274658,45.16921246,54.71675751
"WBGene00013216",450.7338866,474.7165628,429.9590202,1302.390802,326.3524216,600.1712705
"WBGene00013220",53.84156299,59.41633252,765.261324,714.5329886,55.46563819,96.07666217
"WBGene00013221",45.10287146,58.56931574,59.77756475,88.41354949,51.18313756,202.3856881
"WBGene00013225",2471.752213,3796.564239,2535.812255,2329.4095,4080.313557,3724.238903
"WBGene00013228",2599.919689,2350.967416,3904.393025,883.3503003,2430.117504,2240.71362
"WBGene00013231",373.9934029,533.5170247,637.6453693,766.7895083,526.1907466,769.2367683
"WBGene00013235",472.5409852,512.9786831,881.156113,1343.749471,552.4095824,716.1181261
"WBGene00013236",2129.812474,1751.289699,2623.71437,10359.01292,2109.314098,3178.918737
"WBGene00013237",3000.749816,4917.286719,2864.640086,2483.225083,3927.556587,6898.656194
"WBGene00013238",6299.481253,11789.05862,3830.43039,3277.947981,10370.63561,17789.37434
"WBGene00013243",583.7982453,798.5815155,754.4109743,1140.078646,651.7503573,1044.79758
"WBGene00013244",32.82405389,145.9283116,230.3969244,1730.878082,88.99811257,61.56700329
"WBGene00013255",3084.426565,6035.919899,4348.543385,1332.835736,4029.398678,5582.280786
"WBGene00013257",204.6101167,156.5124628,432.3903751,512.079243,126.420566,99.80995348
"WBGene00013258",291.1473809,311.8814637,539.3801394,921.745324,311.5963005,430.7688675
"WBGene00013263",3562.488647,28966.21814,1527.280291,254.867258,20357.31848,21125.53947
"WBGene00013264",12.95129883,54.15954229,2.303092897,0.980016683,93.66925875,81.94612154
"WBGene00013265",679.8297825,516.6773094,1094.638211,1285.856205,741.6496716,916.4475137
"WBGene00013266",1178.228113,554.5971196,436.0615135,281.3653836,546.4443605,555.1993543
"WBGene00013267",1335.861351,696.25505,1064.649992,1431.833151,1035.253252,1856.47631
"WBGene00013268",545.0842207,525.7862563,362.0309875,260.5431751,600.3946059,812.7389829
"WBGene00013270",631.9083585,539.2520186,1001.390168,1683.652052,720.3631932,573.930819
